probe	01008T_E	01009_E	01012T_E	01013T_E	01015T_E	01016T_E	01017T_E	01018T_E	01019T_E	01020T_E	01022T_E	01025_E	01027_E	01028T_E	01029T_E	01030T_E	01031T_E	01032T_E	01033T_E	01034T_E	01035_E	01037_E	01040_E	01041_E	01044_E	01046_E	01048_E	1010-1	1012-1	1017-1	1022-1	1024-1	1031-1	1033	1034-2	1036-1	1047-1	1053-1	1056-4_DK	1058-2	1060-1	1065-1	1066-1	1073-1	1077-1	1078-1	1083-1	1086-1	1093-1	1105-1	1117-1	1131-1	1134-1	1145-1	1146-1	1158-1	1164-1	1182-1	1189-1	1191-1	1195	1206-1	1209-1	1210-1	1211-1	1211-2	1224-1	1238-1	1250-1	1252-1	1255-1	1257-1	1259-1	1264-1	1280-1	1282-1	1290-1	1293-1	1303-1	1325_S	1327-1	1330-1	1334-4	1335-1	1336-1	1337-1	1342-1	1345-2	1346-1	1349-1	1352-1	1354-1	1366-1	1367-1	1375-1	1379	1379-1	1390-1	1408-1	1412	1413	1415-1	1425-1_DK	1430-1	1434-1	1442	843-1	845-1	848	855-1	856-2	861-1	865-1	867	867_UK	876-1	879	880-1	881-1	886-1	8908_S	898-1	908	910	916-1	924-1	925-7	926-1	927-1	930-1	938-1	941-4	942-1	943	944-1	962-1	965	967-3	970-1	972-1	992-1	997-1	998-1	102_F	105_F	107_F	112_F	113_F	169_F	171_F	193_F	194_F	735-1_DK	1082-1_DK	112-10	129_UK	132_UK	140-16	154-5	167_UK	168_UK	177-1	187_UK	19134_S	19292_S	195	19700_S	19783_S	19992_S	20421_S	20577_S	20724_S	20750_S	20803_S	20975_S
SEQ792	2.432113975	2.354467325	3.72635755	2.650433725	0.013350583	2.838043125	1.05284266	0.3040562	3.35397145	3.1603844	0.714509738	4.36402275	2.854179725	2.680512725	0.286073013	1.94304785	2.843175975	4.247759667	3.795117733	2.66263005	1.40318995	3.0908727	1.2909487	2.536191475	2.959351075	4.567860675	1.412736433	4.537200375	4.78940425	3.41862475	4.312537025	4.15728505	4.014143175	2.851312075	5.1516691	3.012329625	4.505140825	2.857498575	-0.82422709	1.210508525	3.4468561	3.52425425	-0.276818675	4.650551125	4.181192925	3.09793995	3.3819716	0.890176053	3.73711415	4.50617435	4.359393	2.351847075	1.454457975	4.365568	4.97954295	3.67394575	1.634002775	-0.70202644	0.50257617	2.152472475	2.96027185	3.932846225	3.9328037	2.1823444	4.83428285	2.36376845	3.13823815	0.074401788	0.614196995	0.913588238	0.57643959	2.301775375	1.345248425	2.72207115	2.259328325	3.0991238	3.2569139	2.429138775	1.633933667	1.54466075	0.196475121	0.435960761	3.223748475	0.209782903	2.928445275	3.9531776	1.370813225	4.6458804	1.743984483	1.5339231	1.701182625	-0.191803169	1.13244065	0.7384969	3.559976275	4.287201233	3.9136344	3.25629	2.328417325	1.090974375	1.050847325	4.318447975	4.192698225	3.8570244	2.5119482	3.65086855	4.6665921	4.5152836	3.361453525	2.2340428	4.69484695	4.205697475	1.6360312	2.78786035	4.9697425	3.807558225	3.165266275	3.827448	2.650899275	2.6026098	1.548862625	-0.54851451	4.6905046	3.022374575	3.256161	2.993218075	0.753439415	2.8539344	1.722622625	0.671975005	1.91369565	1.148746875	4.339724675	3.87053955	1.864692325	3.7493104	0.811064218	5.143566325	3.013192975	2.248647625	3.221378467	1.4258948	3.92779045	2.86112155	1.0867397	2.197607075	1.007422908	4.3160933	3.640611975	2.448021925	-0.409949225	2.83769315	2.595265	3.936881975	-0.562473035	2.8017063	3.565892875	2.199383875	3.0633772	3.033055625	3.984712425	1.893304625	2.4647219	2.645393225	5.2204756	3.2764989	3.385645825	-0.39198865	2.66515595	0.87164134	4.7709415	4.003732833	2.89235045	3.824408	1.9082413
SEQ793	0.283750255	0.42462509	0.317434078	0.611719315	0.594343223	0.192302424	0.480697855	0.134624235	0.43686531	0.393894453	0.311613142	1.368684725	-0.070192627	0.482767528	0.514676833	-0.028488516	0.266278381	0.345615788	0.518777613	0.270082518	0.593741118	0.72644929	0.48080814	0.45553439	0.650451565	1.436943925	1.908039125	0.341698375	0.241659023	-0.083772454	-1.227201118	0.127518769	0.61140031	0.093379528	-1.0844624	0.41724375	-0.077787076	0.135607433	-0.32897627	0.087241744	0.587941573	0.573879325	0.049065919	-1.121612075	0.45095674	0.302295415	0.525949108	0.345103887	0.233234051	0.489923818	0.224188347	0.535707819	0.150896769	0.20123066	0.173951059	0.214884615	0.225069668	0.01201523	0.48500392	-0.000277374	-0.02907261	0.98630605	0.23502437	0.696691418	0.460292545	0.065067294	0.504701693	0.6643083	-0.087817875	0.227965256	0.189850178	0.265284355	0.375205414	0.517984175	0.035941849	-0.099916612	0.42182631	0.316726455	0.727781847	-0.693632558	0.34349392	0.049494851	-0.402996783	0.333508243	0.444718243	0.265832573	0.57497386	0.183759106	0.480252975	0.46512598	-0.022193091	0.143443675	0.595068993	0.334387905	0.061885383	0.14484255	0.183691427	0.161740929	0.531561583	0.249682247	0.45875439	-0.382830533	-0.06261231	0.52902644	0.219425101	0.186833808	0.586437403	0.25020322	0.363706698	-0.070130144	-0.798393548	0.333961492	0.153070458	0.18177917	-1.332912825	0.248256685	0.318952253	0.287663778	-0.087609701	-1.06530066	0.162500401	0.19975061	0.329736701	0.499125135	0.16901791	0.195298515	0.329046578	0.371762693	0.230043905	0.242521933	0.777189808	0.174225815	0.67983976	0.69136267	0.288565486	0.174854303	0.350269975	-0.556435835	1.312580125	0.2870281	-0.61442546	-0.164754057	-0.274214588	-0.6699966	-0.15799449	-0.079470918	0.308683296	-0.313330538	-0.108605574	0.25365837	-0.16457471	-0.060754143	0.051747065	0.024699635	0.33321393	0.156988495	0.305629836	0.217550046	0.005694369	1.1862098	-0.037222852	0.501895583	0.33857427	0.009792607	0.289168345	-0.022518115	-0.516846348	0.17000385	0.18567368	-0.256308079	-0.417077963	0.807140748	0.33440474	0.34730532	-0.99979291
SEQ794	-1.64632025	-0.348190229	-1.00214341	-1.45105765	-1.562024525	-0.996386618	1.630013575	0.102253113	0.079574197	3.1258445	2.841483725	0.264534005	-0.71378029	-0.55231715	-0.425985493	-0.933026175	-0.218210836	2.123804325	-0.655684063	-0.781268543	-0.474903528	-1.044016375	1.912330025	1.18391965	0.01932603	0.253704548	0.307015979	1.08340676	-0.157607558	2.963438825	0.356736588	0.90341387	0.856553115	3.160831925	0.4206188	0.94823145	1.209369675	-0.692437635	-0.41780446	0.230786616	-0.612762938	2.5144333	-1.4646861	1.065886965	0.245850655	0.205106568	-0.129309665	-0.45404695	-0.451164608	-0.544620865	1.344186375	-0.862169325	1.478283725	0.249241173	0.03754465	-0.050589153	-0.7445204	4.21767625	-0.511492483	0.881186698	0.94038485	-0.881384683	4.0557505	-0.257091607	-0.412878578	2.034615325	0.79904075	0.350998905	-0.876716525	0.35695649	-1.401836125	-0.779540425	0.39066151	0.19411533	-0.606046705	0.672199114	0.59948869	0.075110342	-0.66301925	2.159144175	0.055188405	2.275379175	-1.19263515	1.109038465	0.092295485	0.829028028	0.210449127	-0.29793985	-0.196342303	0.427254762	1.4261142	1.150362375	-0.218629993	1.4665528	1.3533856	-1.534938825	0.263030403	1.192645175	-0.450423755	0.385615645	-0.8740108	0.906653613	0.66549498	4.276066025	-0.081958454	0.320586946	0.795617155	0.009791433	-1.229353433	-0.47777809	1.5113431	0.098549195	-1.221456325	0.122630353	2.0413626	-0.198981751	2.18126225	1.638061725	1.99936975	4.0066148	3.31259965	-0.087686302	-0.116060644	0.584617	-0.729832148	1.781126325	0.319524407	0.05771848	-0.75071226	-1.630120275	0.576573598	-0.873797725	0.492364333	1.498593	-0.90262075	1.572524525	3.8450093	2.613763075	-1.1174367	-0.72294449	1.24948305	-1.27204855	4.241973375	2.28957145	2.069104375	3.333235925	0.798977313	0.072660673	0.054682892	0.124989925	0.37669913	0.461533885	0.73102022	4.1711221	0.496732763	0.509646925	3.249673325	-0.457596895	-0.2493711	0.206871498	-0.336178215	-0.086129968	-0.341514418	3.37079555	-0.6783476	0.825693165	1.14474905	3.9327672	4.7657709	2.15145815	2.7107529	-0.205551031	-0.228263159	2.8419756	1.869418525
SEQ795	1.707672975	3.7526093	2.6675294	2.5907218	1.343898525	1.177276418	0.492413823	1.29000245	1.5697139	2.891550375	1.3816999	0.17750728	2.65115785	1.255421975	3.13210715	3.253881925	2.941281325	2.05386415	2.513271175	1.631847275	3.00988335	1.88764495	2.97262665	1.358927525	0.775817235	-0.2250396	2.2565777	1.27669506	1.197904225	0.71412815	2.258635425	1.14483565	1.732297875	1.51701555	1.124552538	2.326752475	1.9871934	1.1662	0.527536345	1.912455425	1.2587483	2.743345225	1.250333275	2.709515725	1.803409325	0.451879738	2.721498725	2.169657475	1.64901025	2.585124375	0.6612775	2.2777434	2.3395518	0.79556106	2.28118855	1.96728685	0.312873933	3.095765725	2.811498825	0.313004803	2.220080625	1.630106625	2.54352065	3.786184	1.9979999	1.094999315	3.30465715	2.8640824	3.700840825	1.691714525	2.50002675	0.11312496	2.60046115	2.334020725	1.802985375	1.903510125	2.772587775	2.553887125	3.460319375	1.7357364	2.414148075	1.35046525	1.831794275	1.4387299	1.30195995	2.5340826	2.10559505	0.405027678	2.99609005	1.6190306	2.17657225	2.766389475	3.2144112	3.107759033	1.795468925	3.1023235	1.434134025	2.284869025	3.534322625	2.0516481	3.0215928	2.9270999	3.075391325	2.410768975	3.234574	1.869004425	2.668033125	2.05252015	-1.157490625	2.1539064	1.55829655	3.62926245	1.017333125	2.45835695	1.333415125	3.434576975	2.026853525	2.566596375	1.016685775	0.64849523	2.0354227	4.065349175	3.6490883	1.06105594	3.045759925	2.097690575	2.9263715	3.4059074	2.714394925	1.740095975	1.155026125	2.52607935	2.70368075	2.605514725	2.41089385	1.751604175	2.782575725	1.073368875	-0.461248173	3.618617525	2.538928525	2.362139525	0.347350365	2.186750225	2.979960975	2.4714461	2.80926025	2.406815075	3.05996805	3.2003798	1.436180575	3.156158475	3.543841033	2.5473105	1.74197305	3.735300933	2.27608765	2.6132842	2.91588415	1.6061441	2.119366575	3.979953725	3.059802	1.914152775	0.989846575	0.956867	0.897463088	1.693545275	2.320731925	2.193954725	1.322108975	2.26071015	0.177751895	0.582679635	1.080458375
SEQ796	-0.48310998	-0.911911558	-0.80614975	-0.490254188	0.153720635	-0.512012283	0.187229878	0.432541379	-0.31734183	0.594069985	0.700460893	0.237123243	-0.4468739	0.095633608	-0.383187975	-0.713374198	0.216540843	-0.069885924	-0.389161983	-0.198159272	-0.272884745	-0.459862878	-0.095672016	-0.233485925	-0.232604426	0.086583	1.231238375	-0.196369963	-0.786962475	0.010350663	-0.032194214	-0.21650611	0.153814293	0.68411425	-0.40871408	-0.529727813	0.148651374	-0.642966888	-0.832424825	-0.316835783	-0.419807051	-0.100810101	0.072760198	-0.239547657	-0.237575728	1.041822575	-0.255816257	-0.403901993	-0.998016303	-0.666649523	-0.131138213	-0.859433463	0.505560913	-0.7995817	-0.477513153	-0.374209275	-0.38373557	4.577360525	-0.60300496	-0.28793027	-0.60346553	-0.68636586	1.06430215	-0.70346227	-0.485294223	1.0214772	-0.640798143	-0.595095508	-0.623167343	2.92338685	-0.764603073	-0.343116217	-0.452034245	0.162502285	-0.498081225	-0.483132913	-0.431637653	-0.38473285	-0.28508078	0.681629133	-0.72722496	1.63419965	-0.815606913	1.488723575	0.050283308	0.082619483	-0.263063415	0.326263288	-0.314472643	-0.523718353	0.387622503	0.055585214	-0.032891944	0.14406992	0.389927903	-0.105492153	-0.881333873	-0.214906307	0.692238475	-0.511653063	-0.45113854	-0.161243398	-0.779408518	0.683962073	-0.528065175	-0.8831618	-0.433638175	-0.313167538	-0.013425068	0.765789433	-0.474103678	-0.725860675	-0.95496294	-0.929669413	0.59247827	-0.240256969	0.253594813	-0.602649448	0.85209725	2.27009935	0.684532645	-0.347257605	0.118029697	0.19052821	-0.589423515	-0.378605558	-0.518985878	-0.65145456	-0.189394799	-0.351698778	-0.065914078	-0.822054075	-0.31027793	-0.313839745	-0.341520403	-0.440389505	2.23917505	1.188576525	0.767897798	-0.65435064	-0.12541181	-0.710123515	3.126645125	0.083855845	-0.071397382	1.93053495	0.069067222	-0.406756043	-0.410649295	-0.52928373	-0.42381985	-0.583714985	-0.647457595	1.99945285	-0.572081675	-0.289806828	0.108933761	-0.351707598	-0.383579663	-0.59584965	-0.82685535	-0.149940566	-0.223598953	1.84588595	-0.281035213	-0.514263918	-0.21864359	4.8899892	1.91562755	1.10825215	1.218850975	0.388537483	-0.221214501	0.562595613	1.080247875
SEQ797	0.43419937	1.729072625	0.72472153	0.44108943	0.87685191	-0.004993543	0.430241103	0.286850905	0.593400625	0.330949933	0.488133818	0.047087724	0.270744088	0.27060158	0.82578805	0.806543163	0.658305988	0.363389498	0.541545918	0.428017555	0.47569474	-0.024900986	0.936853368	0.502120743	0.211477274	0.28386376	0.661001025	0.216888356	1.263206475	-0.104459343	2.37803145	0.389478807	0.688557808	0.174407699	0.917130688	1.05713942	0.554365163	0.324755803	0.644245308	0.682192553	0.1556383	0.876275275	0.314804325	3.311784825	0.321215122	0.640340865	0.673636943	0.328215663	0.75254244	0.755236688	0.543314398	0.641317205	0.798235375	0.02847607	1.470771075	0.318290138	0.064377825	2.047247575	0.654556928	0.007649243	0.82220555	0.749269428	1.112801575	1.098714668	0.94739535	0.72043504	1.666717375	1.02271324	0.732833805	0.37931933	0.45690609	0.145652073	0.808399833	0.701797905	-0.059589753	0.783424033	0.45989596	2.095440175	0.797199125	2.11714915	0.84191055	0.59422964	-0.176877363	0.983164788	0.380681395	0.524686148	0.285976605	-0.120758831	1.23599854	0.417996493	2.473721525	3.0225916	0.962788823	0.538914315	1.13453176	1.594503925	1.43371705	0.371789835	1.220126865	0.328507725	1.226732175	1.935484233	3.102157475	0.631066798	0.77509434	0.924512985	2.30898715	0.289724085	-0.263293115	0.356066158	1.8683575	1.20974085	-0.238164529	2.055809575	1.08514514	0.960476075	0.57886788	0.579776593	0.185716159	0.124516141	0.125808058	1.4861573	2.45215115	0.55424769	0.366202361	0.414218403	0.475196133	1.1976062	0.65946291	0.440235973	0.154843656	0.271385998	2.137532075	0.753015525	0.979067448	0.075852744	0.860360155	0.7498667	0.061389561	1.480969275	2.96990195	0.104137435	0.472618383	1.4007825	2.440152175	2.113004425	0.858738805	1.204910475	2.209177575	1.598552775	0.037968728	1.610600375	1.86120425	1.283037825	0.226071019	1.778564725	0.31114946	2.4718411	3.2985636	0.060218158	0.302593008	4.28525415	1.16245896	0.074811935	0.296208004	-0.053435191	0.827921338	2.232544825	0.457851098	0.971024048	0.866653348	0.823676508	0.091076191	1.19689346	1.469616775
SEQ798	-0.298077078	0.084606085	-0.352590423	-0.462617515	0.06811602	-0.167614516	0.404729375	0.97326806	0.71231362	0.671341365	-0.393733333	0.117256745	-0.214566373	0.240263568	0.408186088	0.292862878	0.564622308	0.957471385	0.68612793	0.824303275	0.085854128	-0.193255498	0.514134583	0.021017814	-0.028326049	0.816352915	0.273604183	-0.090348827	0.061717658	0.290232503	-1.20433319	1.1732114	1.147695375	-0.0431959	-1.31913675	0.664337963	-0.057677765	0.29557766	-1.07041986	-0.626423813	1.055703975	0.15288084	0.79376685	-1.368381025	1.338959175	-0.47303583	0.597661483	0.553613338	0.19363584	0.34759262	0.505147638	0.813790363	0.075044465	0.243438088	0.349141235	0.754193175	0.32542644	0.387285108	1.260398175	0.071843016	-0.495757973	0.742843633	-0.858667585	1.074364025	0.273296309	0.067610453	-0.388667673	0.019153318	0.150427523	0.82677132	0.34699612	0.57216913	-1.0097469	-0.036233203	0.393556925	0.391544555	0.349149745	1.299703375	0.744971205	-0.756092843	0.492775545	0.746802168	0.058836919	1.0773884	-0.379748153	-0.471636605	1.313569725	0.118069715	-0.338811305	0.424516745	0.172778765	0.596928355	-0.23243804	0.227624309	0.44071705	-0.286215258	0.510005185	0.111156599	0.083301287	0.127232364	0.074341254	-0.662645863	-1.380341175	0.268535653	-0.012752508	0.47179733	0.20197107	-0.943285645	-0.310566485	-0.904323833	-0.865793125	0.531736203	-0.118505102	0.454013577	-1.057658575	0.334364283	-0.443413323	-0.063975831	-0.8833378	-0.348379423	0.620862095	0.364245583	-0.0321509	0.56653838	0.006385673	0.321332068	0.149423917	0.24929024	0.909775658	0.257627297	-0.52427227	0.102702948	0.62226344	-0.23179908	0.83482659	0.529026528	0.35146639	-0.426365188	0.31814484	1.171524075	-0.471974495	-0.002725961	0.292814248	-0.923102093	-1.1111815	-0.968078818	-0.6288684	-0.946318553	-0.971294215	-0.43666454	-0.959837588	-0.891391085	-0.120879738	-0.911008925	0.406349867	-0.280460478	-1.08254231	-0.085845635	0.413494845	-0.8438321	-0.658988055	0.227989693	-0.6577499	-1.117216015	-0.63041682	0.00778325	-0.926663635	0.48702205	-1.413190125	-1.428811375	-1.225840325	-0.219893548	-0.073465653	0.140540171	-1.035108385
SEQ799	1.94025455	3.0244123	1.26140315	1.8166768	1.290233725	0.572793058	0.447288383	1.236107133	0.597038615	0.868116058	0.144967427	-0.208701345	2.567728975	1.1304731	0.549776138	0.621118783	0.458376658	0.599119238	2.102735075	0.195544863	1.3846968	0.199406036	1.327337925	0.31700926	1.8772477	0.941712425	1.689018	0.003547463	0.274060298	0.193808565	2.20700835	1.257920325	0.212483408	0.115230543	0.631262255	0.853784538	0.38485181	0.818426815	0.66664079	1.36778625	1.0520874	1.614417675	0.18534077	0.63347365	0.720568138	0.125097681	0.606795438	1.782602625	1.3529922	0.750255485	0.404269153	1.034572075	2.0959879	1.216738275	1.015521635	1.13709865	0.23755774	0.423792283	1.07655243	0.083656783	0.252645438	1.089251525	2.1830733	0.868972358	0.78630376	0.070882581	1.626391025	0.76048552	1.064259275	1.045400725	1.613241425	0.520238688	0.863741108	0.738432825	0.675668308	0.165192188	0.831127755	0.749832078	0.709979535	0.539839458	1.998384375	0.033267075	1.375829825	0.435728633	0.957736175	1.265110275	0.79893109	0.003890946	1.163784615	0.682937793	0.65831034	0.878046075	1.240914425	1.8974424	0.5677159	0.50762792	0.382849475	1.613154225	1.7966448	0.222129205	0.973232625	1.426417975	1.40037261	0.370490148	0.975441838	0.174464082	0.958746315	0.370981523	-0.080126238	2.240259875	1.11228735	0.64000429	0.763486088	0.474329255	0.162077215	1.2483894	0.242441811	0.305764235	0.570826075	-0.45458745	0.45476034	0.28553009	1.121152433	0.602693048	0.693559615	-0.061284249	1.85945225	2.07658715	2.06658745	0.174230216	0.002679524	2.244355675	0.601283243	0.809503503	0.681191568	0.333672975	0.510235868	0.327213153	0.15792795	1.00348961	0.600894943	0.422229145	0.431947188	-0.11661783	1.701638525	1.460032675	0.424661368	0.958691335	0.945401638	1.3420422	0.335502344	0.246184268	0.60608751	1.5908307	-0.144896114	2.175809725	0.670844128	0.993966025	0.612005025	0.24366297	0.974131163	2.082626725	1.7680041	0.50834279	1.527563673	-0.006207177	1.507485675	1.28520345	1.55294295	1.626641475	0.343414713	1.086625375	0.6606267	0.509942348	0.99015168
SEQ8	-0.426764553	0.086059253	-0.289719198	-0.563361323	-0.428558878	-0.827339715	-0.503110415	-0.533398265	-0.495556045	0.184513213	0.910992785	-0.47887048	-0.570982663	-0.14812922	0.5779907	-0.765494075	-0.652582135	-0.09543146	-0.44829677	-0.430409065	-0.215784933	-0.840783573	-0.699040463	0.182774648	0.089653386	-0.52317168	-0.205741083	0.207497385	-0.148035637	-0.281525273	0.38602021	0.110108782	-0.024998735	-0.060501493	-0.323384063	-0.323492548	0.136271479	-0.507978268	-0.569618515	-0.30311178	-0.502544528	-0.131419483	-0.757802548	-0.350561424	-0.54067494	-0.103940277	-0.09691943	-0.411438823	-0.78968949	-0.274379538	0.100969883	-0.872868763	-0.22759706	-0.377937813	-0.316991283	-0.204536078	-0.484907065	-0.368918643	-0.16908651	-0.083804249	-0.692802708	-0.336223385	0.034388214	-0.34836669	-0.559189445	0.596639963	-0.641170865	-0.358557158	-0.411451103	0.08922791	-0.48246263	-0.202129805	0.242533503	-0.177793156	-0.778490005	-0.368928985	-0.92756566	-0.45580263	0.005048016	-0.138568359	-0.358292073	0.206153861	-0.63167723	0.098501921	-0.512150615	0.413117698	-0.263952398	-0.432817168	-0.338022063	-0.538806795	-0.903398453	-0.4837886	0.154962823	-0.078244833	-0.18743487	-0.43221532	-0.272011375	0.504281638	-0.278727758	-0.30275458	-0.534561238	0.261045375	-0.70837362	-0.849654035	0.152283392	-0.38746795	-0.566837053	-0.022601241	0.105109375	-0.151908506	-0.460916353	-0.425107908	-0.175717177	-0.32501115	-0.250291281	-0.684072828	0.890374663	-0.305609143	-0.845783193	0.097572435	-0.0791656	-0.9519901	0.235333521	0.005660867	-0.403303533	-0.028564006	-0.507863903	-0.330901633	-0.686837995	-0.480730568	-0.395194708	-0.904131935	-0.50790801	0.158983655	-0.191120925	-0.097169758	-0.590333265	-0.212090273	-0.193302785	-0.483131268	-0.606425483	-0.610389453	-0.109863557	0.280578943	-0.377517248	-0.11398413	-0.850262598	-0.538582365	-0.584517773	-0.59148747	0.238889158	-0.136529309	-0.315963173	-0.376521063	-0.402445705	-0.445381118	-0.47390651	-0.330211303	-0.395298943	-0.16498942	-1.00711434	-0.900119088	-0.251409824	-0.393562685	-0.36730264	0.207060479	-0.654471028	-0.460687548	-0.260828818	-0.53350504	-0.346363205	-0.639583093	-0.50362571	0.08486813	0.339769658
SEQ80	-1.76432945	-1.61025435	-1.45622335	-1.12555899	-1.330323565	-1.296002943	-1.38698295	-0.811378875	0.218943476	-0.49751415	-0.84454529	-0.771134423	-1.530661925	-1.554614475	-0.847018653	-1.2252937	-1.01260435	-1.21963736	-1.0665041	-0.832105545	-1.420082375	-1.078041925	-0.661273305	-1.58592445	-1.086804975	-0.856541285	-1.366318325	-1.102266375	-1.17823655	-0.413652735	-1.59012515	-0.829055363	-1.389439375	-1.7959074	-1.533514225	-0.173178764	-0.920739968	-0.69287363	-1.773642375	-1.949617125	-0.7520974	-1.421163725	-0.312864115	-2.135534625	-0.8594822	0.81609716	-0.81159701	-1.131166275	-0.9560866	-1.267526825	0.27773263	-1.04336435	-1.354762	-1.10731565	-1.127826988	-1.049744585	-0.47074471	-1.5065783	-0.66206089	-0.834232063	-1.334799475	-0.781479858	-1.877521375	-0.998452633	-1.37440515	-1.206240825	-1.503761925	-1.465735825	-1.487224425	-0.501212003	-1.487357725	-0.360771243	-0.643031123	-1.382380775	-0.889875125	-1.2255186	-1.0550227	-0.75503745	-0.91079477	-1.60073635	-1.44299865	-0.63373161	-0.831625883	-1.007100693	-2.258276	-1.745164725	-0.906072065	-0.493511358	-1.347412175	-1.5303533	-1.58745975	-1.611685425	-0.805946978	-0.893525975	-1.431997875	-1.95163735	-0.974531695	-1.083826188	-1.209837625	-1.4943401	-1.046144925	-1.807088425	-1.341386025	-0.922947025	-1.19275945	-1.64341885	-1.18906935	-1.315327425	-2.169707133	-1.3360863	-0.81116741	-0.752921363	-0.783757753	-1.490454975	-2.0827539	-1.544479675	-1.538556825	-0.97667391	-0.499285918	-1.419866925	-0.87427049	-0.99401716	-1.7252557	-1.62411915	-1.20238635	-1.291735425	-0.80285335	-0.892843158	-1.6466527	-1.239726575	-0.8801907	-0.729578148	-1.04551886	-1.518266925	-1.115862825	-0.737530838	-1.89496465	-1.3789242	-0.590656405	-0.916530525	-1.479575775	-0.69276196	-1.05996545	-2.099602275	-1.948507	-1.974209225	-1.4588802	-1.969843825	-2.026041975	-1.67304725	0.934712888	-1.91312035	-1.283684225	-1.7232096	-0.6477041	-1.432730925	-1.45264265	-1.65974725	-1.5519026	-1.406795225	-1.10872665	-1.6048546	-1.38996045	-2.108622675	-0.745858395	-0.78376034	-2.028497675	-1.344722325	-2.059329275	-1.409462675	-2.015711325	-1.872616275	-0.750512195	-1.079621388	-2.11165135
SEQ800	0.204763158	-0.045042431	0.250777445	-0.117389629	1.02806975	0.351300593	0.373553051	-0.123458342	0.269772038	0.363666385	-0.129969325	-0.074058912	-0.1000028	0.04081577	0.044881923	-0.049898828	-0.124415923	0.214443272	-0.37468866	-0.10869921	0.35496947	-0.129178986	-0.161699812	0.0311148	-0.472366763	-0.36312902	0.190699808	0.294298441	0.410550485	0.311603606	-1.366512075	0.320515423	-0.000295462	0.011139242	-1.183886325	0.317930043	0.464997809	0.023627035	0.079759828	-0.557694983	0.160932515	0.19399632	0.386793048	-1.2199424	0.37318639	0.072622549	-0.120145026	0.238893503	0.758906013	0.56684178	0.178540701	0.118356109	0.247077295	0.200012194	1.414401	0.139477045	0.52811603	0.604099608	-0.201107321	0.433604315	0.067987618	2.101494375	-0.55317755	0.130284203	0.429913075	-0.430780925	-0.22256297	0.204520491	0.019230107	0.734745275	-0.041980149	0	-0.547138008	-0.023155055	0.130228852	0.198071475	0.286148845	1.99394775	-0.012109744	-1.037172833	0.191285903	0.7797864	-0.08406212	0.943485955	0.255259378	0.488979198	0.624456	0.23736604	-0.123147026	0.083776826	0.48247962	0.33921181	0.006978624	0.413495738	0.267193545	-0.010121714	0.858549845	-0.107927373	-0.007147094	0.092477715	0.119285944	-0.63920303	-0.732897538	0.34001194	-0.023815783	-0.154387978	0.60806903	-0.193474098	0.409246458	-0.615133083	-0.833797013	-0.273483091	0.785080808	0.634433195	-1.35058505	0.30667657	0.321853773	-0.353951899	0.922306268	-0.780611568	0.240326058	0.064439279	0.181878363	0.332737374	0.052762339	0.312150228	0.072887667	-0.027360262	0.450937758	-0.244620077	-0.600371403	0.170434854	0.521051055	0.232389448	1.028873148	0.101097544	0.266963491	0.160923737	0.318303698	0.202939543	-0.720055253	0.243593314	0.516465533	-0.352934973	-0.63744893	-0.406532683	0.227038236	-0.453745288	-0.443933688	0.147750789	-0.362609688	-0.277551395	-0.401776169	-0.218478662	-0.7406246	-0.042091678	-0.554122855	-0.13890037	0.227967158	-0.188485474	0.007248982	0.321187785	-0.35210146	-0.471856605	-0.08741816	-0.005834664	-0.87603291	0.472639808	0.1883578	-0.081748762	-0.495452243	0.280756393	0.167483366	0.111898589	-0.994928088
